,num_neighbors,nearest_neighbor_dist,average_dist,metal_atomic_number,metal_atomic_radius_rahm,metal_atomic_radius,metal_atomic_volume,metal_covalent_radius_cordero,metal_electron_affinity,metal_electronegativity_allen,metal_electronegativity_mulliken,metal_electrophilicity,metal_hardness,metal_mendeleev_number,metal_nvalence,metal_proton_affinity,metal_softness,metal_vdw_radius,metal_oxistate,metal_ion_energy_1,metal_ion_energy_2,metal_ion_energy_3,closest_neighbor_atomic_number,closest_neighbor_atomic_radius_rahm,closest_neighbor_atomic_radius,closest_neighbor_atomic_volume,closest_neighbor_covalent_radius_cordero,closest_neighbor_electron_affinity,closest_neighbor_electronegativity_allen,closest_neighbor_electronegativity_mulliken,closest_neighbor_electrophilicity,closest_neighbor_hardness,closest_neighbor_mendeleev_number,closest_neighbor_nvalence,closest_neighbor_proton_affinity,closest_neighbor_softness,closest_neighbor_vdw_radius,closest_neighbor_oxistate,closest_neighbor_ion_energy_1,closest_neighbor_ion_energy_2,closest_neighbor_ion_energy_3
5325,8,72.02613976892664,73.587309479082,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5326,12,74.78891183191281,77.03866445131577,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5327,6,81.48885789606554,82.86327956509533,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,9,163.0,50.0,17.1,56.99999999999999,3.4011897000000006,24.8,10.41200485,3.865807423136221,7.010815150000001,106,7,340.1,0.07131838299858753,147.0,-1,17.42282,34.97081,62.708
5328,6,75.00980532995291,77.57775860522032,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5329,9,78.69523761321058,79.86589266054592,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5330,8,92.88619708000554,95.40331804611901,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5331,12,78.94226469149473,81.4143386246593,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5332,5,71.91613884622402,73.92948235046285,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5333,4,79.806367026382,80.63604568668373,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17
5334,12,72.4596582758258,75.55338640499338,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5335,6,75.51502271174002,77.27531118760346,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5336,12,75.2329655326848,77.69655794345051,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5337,6,72.3838634757693,73.88506792735923,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5338,4,69.02196999446112,70.73515052006802,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5339,14,79.70494921566724,81.64203345419959,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5340,4,77.19261185963393,78.41871832091326,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5341,12,72.86214314590062,74.33623958686162,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5342,5,76.18537887254877,77.25027380647951,72,264.0,155.0,13.6,175.0,0.013999999999999999,6.83,3.419535,0.8583981383413326,3.405535,45,4,,0.14681980951597914,223.0,4,6.82507,15.0,23.28,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5343,10,75.6015974297401,77.83850355747039,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5344,7,75.66772869534037,77.82335190290395,72,264.0,155.0,13.6,175.0,0.013999999999999999,6.83,3.419535,0.8583981383413326,3.405535,45,4,,0.14681980951597914,223.0,4,6.82507,15.0,23.28,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5345,12,70.63593981122773,72.77644961101468,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5346,10,65.36211463936435,67.31250936601884,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5347,5,77.04844277514067,78.77656493867735,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5348,6,81.42542472573595,83.1640657531608,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5349,6,75.39780627470674,77.30040739610412,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5350,4,80.74110149120344,82.54407127033237,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5351,8,76.26050757284246,77.78716711498899,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5352,6,75.9056270576212,77.426304498622,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5353,6,76.68608275358159,78.82618098152606,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5354,12,75.39513562414118,77.69605269440162,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5355,12,78.97938346602741,80.81309279022143,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5356,6,79.94047803585606,81.80028731485163,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5357,4,83.52281142234688,84.63333861658396,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5358,8,75.7493763583114,77.35488121301992,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5359,6,76.19030513608926,77.91051356936995,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5360,11,77.23479028781782,79.36554181099231,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5361,12,76.97651239083443,78.81993743294309,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5362,8,81.91257149712153,84.06291736176385,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5363,8,81.45651359847035,82.96029530064635,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5364,1,76.72010468955564,76.72010468955564,53,238.0,140.0,25.7,139.0,3.0590368,13.95,6.7551483999999995,3.0864889135126865,3.6961116,109,7,608.2,0.1352773006096461,198.0,-1,10.45126,19.13126,29.57,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5365,9,88.76205316837857,90.94955791564273,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5366,6,82.14790025551675,83.51296862026824,72,264.0,155.0,13.6,175.0,0.013999999999999999,6.83,3.419535,0.8583981383413326,3.405535,45,4,,0.14681980951597914,223.0,4,6.82507,15.0,23.28,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5367,2,73.66899069636028,74.51412360909238,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5368,12,78.07810994742582,80.42031398587167,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5369,6,72.40324310164593,73.86785784304581,72,264.0,155.0,13.6,175.0,0.013999999999999999,6.83,3.419535,0.8583981383413326,3.405535,45,4,,0.14681980951597914,223.0,4,6.82507,15.0,23.28,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5370,7,76.25927479131965,78.09364900503522,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5371,8,79.5486511666584,80.86807215031618,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5372,10,79.67365974978934,81.81503053112306,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,15,223.0,100.0,17.0,107.0,0.746607,13.33,5.6166465,1.6194282359497416,4.870039500000001,94,5,626.8,0.10266857178468469,180.0,-3,10.486686,19.76949,30.20264
5373,12,75.57055220436071,77.8254519393369,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5374,6,78.87851596402362,80.48393962544534,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5375,12,76.70911816753059,78.92145728676572,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5376,1,76.74110495167861,76.74110495167861,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5377,12,66.60151019374905,69.01636980401314,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5378,8,77.32685418561654,79.14054863195219,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5379,12,71.75330055921974,73.74704276486723,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,35,219.0,115.0,23.5,120.0,3.3635882000000006,15.88,7.5886991,3.4075054710599915,4.2251109,108,7,554.4,0.11834008901399488,185.0,-1,11.81381,21.591,35.0
5380,2,69.6030358299932,69.94739208086463,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5381,5,73.89844224644261,75.84567067498836,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5382,12,77.71800502546097,79.95349402145978,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5383,5,71.59029771173886,72.97703082736021,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
5384,5,73.98870848130417,76.00908773662934,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,16,214.0,100.0,15.5,105.0,2.07710403,15.31,6.218557015,2.3343529124239053,4.141452985000001,100,6,664.3,0.1207305749482026,180.0,-2,10.36001,23.33788,34.856
5385,8,77.17830405164199,79.21937012322363,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5386,12,81.14772649339326,82.95264650860177,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
5387,12,75.89128315287327,78.03797583818691,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5388,5,70.87850794656354,72.86672693695793,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5389,4,75.94973101131929,76.70383246109681,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,1,154.0,25.0,14.1,31.0,0.754195,13.61,7.176314502567999,2.00476999140139,6.422119502568,105,1,,0.07785591653971341,110.00000000000001,-1,13.598434005136,0.0,0.0
5390,8,74.62229181107011,76.6053012968629,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
5391,1,71.6925600516838,71.6925600516838,35,219.0,115.0,23.5,120.0,3.3635882000000006,15.88,7.5886991,3.4075054710599915,4.2251109,108,7,554.4,0.11834008901399488,185.0,-1,11.81381,21.591,35.0,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5392,9,64.43825891805768,67.08527640259963,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5393,12,76.26643540264895,78.4426929506866,22,257.0,140.0,10.6,160.0,0.079,8.17,3.45356,0.8836023565738941,3.3745600000000002,43,4,876.0,0.14816746479541035,211.0,2,6.82812,13.5755,27.49171,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
5394,1,82.51404296432239,82.51404296432239,40,269.0,155.0,14.1,175.0,0.426,7.808,3.52995,1.0036040369931862,3.1039499999999998,44,4,,0.1610850690249521,223.0,4,6.6339,13.13,23.17,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
